Cod,title,year,Decade,lifetime_gross,ratingInteger,ratingCount,duration,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
L001846,GRACE IS GONE,2007,2000s,50899,7,7180,5100,4,4,40,83,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001847,THE SAVAGES,2007,2000s,6623082,7,28619,6840,15,14,50,153,118,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001849,THE WALKER,2007,2000s,79698,6,4098,6480,1,0,14,23,50,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L001850,THE BROTHERS SOLOMON,2007,2000s,900926,5,8470,5580,0,0,22,32,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001855,THE COMEBACKS,2007,2000s,13349927,4,8958,5280,0,0,19,56,40,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L001857,NAMASTEY LONDON,2007,2000s,1207007,7,6497,7680,0,0,2,130,42,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001859,EPIC MOVIE,2007,2000s,39739367,2,76801,5160,0,0,21,370,658,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001860,JOE STRUMMER: THE FUTURE IS UNWRITTEN,2007,2000s,248362,8,2615,7440,1,2,14,21,17,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L001865,DEATH SENTENCE,2007,2000s,9534258,7,52119,6300,0,0,41,219,279,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001867,LARS AND THE REAL GIRL,2007,2000s,5972884,7,95436,6360,8,16,21,712,284,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001877,THE BUCKET LIST,2007,2000s,93466502,7,145833,5820,1,3,64,397,292,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001878,A MIGHTY HEART,2007,2000s,9176787,7,21755,6480,2,15,69,298,118,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001881,THE DARJEELING LIMITED,2007,2000s,11902715,7,100498,5460,1,3,68,569,262,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001883,WALK HARD: THE DEWEY COX STORY,2007,2000s,18317151,7,49084,5760,1,2,115,352,192,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L001886,DHAMAAL,2007,2000s,166339,7,3617,8160,0,0,0,0,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001894,LIONS FOR LAMBS,2007,2000s,15002854,6,36228,5520,0,0,75,305,295,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
L001901,REDACTED,2007,2000s,65388,6,7948,5400,3,2,12,108,106,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L002128,SAAWARIYA,2007,2000s,885574,5,4937,8520,6,8,10,281,95,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
L002129,HE WAS A QUIET MAN,2007,2000s,2431,7,19101,5700,2,0,9,9,81,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002133,I THINK I LOVE MY WIFE,2007,2000s,12550605,6,12478,5640,0,0,36,53,53,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002138,HOT ROD,2007,2000s,13938332,7,49618,5280,1,1,52,280,138,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002142,GEORGIA RULE,2007,2000s,19103072,6,18199,6780,3,5,28,185,122,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002145,TALK TO ME,2007,2000s,4533261,7,7842,7080,8,13,40,282,56,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002146,YOU KILL ME,2007,2000s,2429367,7,14974,5580,1,3,39,45,74,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002152,P2,2007,2000s,3995018,6,22751,5880,0,0,16,234,145,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
L002153,RENDITION,2007,2000s,9736045,7,40978,7320,1,2,63,228,188,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002154,HEYY BABYY,2007,2000s,1443521,6,4164,8640,0,0,0,0,31,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002158,SHOOTOUT AT LOKHANDWALA,2007,2000s,289232,7,3644,7320,3,1,0,0,34,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L002168,JHOOM BARABAR JHOOM,2007,2000s,695157,4,2128,8280,0,0,0,0,56,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
L002173,2 DAYS IN PARIS,2007,2000s,4433994,7,23599,5760,2,5,25,9,102,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002174,HANNAH TAKES THE STAIRS,2007,2000s,22815,6,1052,4980,0,0,7,139,20,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002180,THE JANE AUSTEN BOOK CLUB,2007,2000s,3575227,7,18171,6360,0,0,28,70,53,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L002190,SAW IV,2007,2000s,63300095,6,88230,5580,1,6,34,412,307,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
L002201,SHOTGUN STORIES,2007,2000s,46026,7,5237,5520,5,5,6,261,29,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L002225,OM SHANTI OM,2007,2000s,3597372,7,17332,9720,32,21,6,604,142,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003581,HALLOWEEN,2007,2000s,58272029,6,74647,6540,0,0,33,3097,1001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L003593,RATATOUILLE,2007,2000s,206445654,8,348645,6660,50,21,75,1099,592,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003599,SICKO,2007,2000s,24540079,8,59189,7380,15,8,20,193,425,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003607,KING OF CALIFORNIA,2007,2000s,268461,7,18193,5580,0,0,40,16,61,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003625,SWEENEY TODD: THE DEMON BARBER OF FLEET STREET,2007,2000s,52898073,8,224485,6960,27,40,93,1025,760,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
L003627,THE HEARTBREAK KID,2007,2000s,36787257,6,61684,6960,0,0,64,154,165,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003634,BECOMING JANE,2007,2000s,18670946,7,35559,7200,2,6,19,173,142,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003637,IN THE LAND OF WOMEN,2007,2000s,11052958,7,24951,5820,0,0,39,75,73,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003638,MR. WOODCOCK,2007,2000s,25799486,5,28132,5220,0,0,14,112,75,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
L003645,ARE WE DONE YET?,2007,2000s,49662533,4,12784,5520,0,0,46,10,57,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003646,THE MESSENGERS,2007,2000s,35374833,5,29622,5400,1,1,25,144,198,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
L003649,AUGUST RUSH,2007,2000s,31664162,8,72761,6840,4,10,53,91,350,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L003658,THE KINGDOM,2007,2000s,47536778,7,90420,6600,0,0,83,444,282,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L003666,NEXT,2007,2000s,18211013,6,102807,5760,1,3,42,11,297,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L003679,THE ASSASSINATION OF JESSE JAMES BY THE COWARD ROBERT FORD,2007,2000s,3909149,8,115304,9600,23,29,92,1000,390,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003680,THE REAPING,2007,2000s,25126214,6,33936,5940,0,0,73,133,174,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
L003681,BLADES OF GLORY,2007,2000s,118594548,6,102146,5580,3,10,81,344,237,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L003694,TMNT,2007,2000s,54149098,6,46615,5220,0,0,93,537,198,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003697,DEAD SILENCE,2007,2000s,16809076,6,49347,5340,0,0,14,207,287,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
L003700,PERFECT STRANGER,2007,2000s,23984949,6,33334,6540,1,0,59,68,161,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L003705,GRINDHOUSE,2007,2000s,25037897,8,132623,11460,2,8,95,2338,531,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
L003706,THE LAST LEGION,2007,2000s,5933494,5,24775,6120,0,0,12,67,167,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003709,HITMAN,2007,2000s,39687694,6,114114,6000,1,0,15,757,357,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003711,SHOOT 'EM UP,2007,2000s,12807139,7,116875,5160,0,0,28,153,420,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003713,UNDERDOG,2007,2000s,43760605,5,13200,5040,0,0,36,47,83,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003717,THINGS WE LOST IN THE FIRE,2007,2000s,3287315,7,21286,7080,4,1,92,159,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003720,WAITRESS,2007,2000s,19074800,7,33142,6480,6,13,32,175,195,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003722,NORBIT,2007,2000s,95673607,4,43105,6120,5,7,70,284,256,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003723,ROCKET SCIENCE,2007,2000s,714943,7,10572,6060,2,7,38,142,52,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003727,NANCY DREW,2007,2000s,25612520,6,13301,5940,0,0,41,278,99,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003731,THE NUMBER 23,2007,2000s,35193167,6,138593,6060,0,0,38,197,373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L003734,THE SEEKER: THE DARK IS RISING,2007,2000s,8794452,5,11807,5940,0,0,19,83,158,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003735,AMERICANIZING SHELLEY,2007,2000s,128024,5,558,5400,0,0,14,4,9,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003741,REIGN OVER ME,2007,2000s,19661987,8,75813,7440,0,0,59,115,221,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003744,THE GAME PLAN,2007,2000s,90648202,6,34283,6600,0,0,74,268,80,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L003747,ADRIFT IN MANHATTAN,2007,2000s,2099,5,1328,5460,3,1,7,7,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003748,HOSTEL: PART II,2007,2000s,17609452,5,57934,5640,0,0,46,232,371,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L003750,SLIPSTREAM,2007,2000s,8965,5,3913,5760,1,3,41,13,50,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000116,THE DARK KNIGHT,2008,2000s,534858444,9,1148515,9120,94,69,107,17229,3930,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000126,SLUMDOG MILLIONAIRE,2008,2000s,141319928,8,470400,7200,114,62,27,6741,972,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
L000132,GRAN TORINO,2008,2000s,148095302,8,405722,6960,20,8,62,1349,815,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000161,DOUBT,2008,2000s,33446470,8,80912,6240,19,44,73,1192,302,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L000213,FROST/NIXON,2008,2000s,18622031,8,76863,7320,16,48,80,83,234,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000234,DEFIANCE,2008,2000s,28644813,7,92625,8220,2,2,47,615,214,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000363,HUNGER,2008,2000s,154084,8,36844,5760,36,22,14,1313,121,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000384,THE EXPRESS,2008,2000s,9793406,7,12791,7800,1,2,36,155,43,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L000398,INDIANA JONES AND THE KINGDOM OF THE CRYSTAL SKULL,2008,2000s,317101119,6,254765,7320,6,25,110,1395,2019,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000401,THE SPIDERWICK CHRONICLES,2008,2000s,71195053,7,53555,5760,2,7,51,327,116,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000416,THE CURIOUS CASE OF BENJAMIN BUTTON,2008,2000s,127509326,8,337671,9960,42,81,115,2652,792,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L000450,TROPIC THUNDER,2008,2000s,110515313,7,239023,6420,12,18,152,3012,548,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000457,THE INCREDIBLE HULK,2008,2000s,134806913,7,237987,6720,1,4,92,3070,595,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L000556,MILK,2008,2000s,31841299,8,108949,7680,45,66,183,2848,266,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000560,THE READER,2008,2000s,34194407,8,149409,7440,16,33,36,1442,345,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L000568,REVOLUTIONARY ROAD,2008,2000s,22911480,7,122695,7140,8,26,64,2185,393,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L000604,RIGHTEOUS KILL,2008,2000s,40081410,6,63011,6060,0,0,62,404,241,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000617,IN BRUGES,2008,2000s,7800824,8,242728,6420,14,35,66,1435,464,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000645,HELLBOY II: THE GOLDEN ARMY,2008,2000s,75986503,7,169411,7200,7,13,109,777,333,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000659,CHANGELING,2008,2000s,35739802,8,164143,8460,6,35,65,718,353,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L000675,THE TALE OF DESPEREAUX,2008,2000s,50877145,6,26358,5580,1,8,61,235,101,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000676,GHOST TOWN,2008,2000s,13367624,7,52624,6120,2,2,40,434,138,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L000686,WHAT JUST HAPPENED,2008,2000s,1090947,6,21230,6240,0,0,53,233,105,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000701,BOLT,2008,2000s,114053579,7,108289,5760,1,21,51,531,165,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000706,ROCKNROLLA,2008,2000s,5700626,7,154552,6840,2,4,81,1442,171,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L000714,THE FORBIDDEN KINGDOM,2008,2000s,52075270,7,74057,6240,0,0,39,337,271,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000727,STREET KINGS,2008,2000s,26418667,7,82710,6540,0,0,53,497,173,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000728,VALKYRIE,2008,2000s,83077833,7,138678,7260,2,8,103,1364,410,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L000741,THE WRESTLER,2008,2000s,26238243,8,217896,6540,41,35,110,2633,526,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L000751,DEATH RACE,2008,2000s,36316032,6,132372,6300,1,4,110,1207,204,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L000768,WANTED,2008,2000s,134508551,7,237540,6600,2,12,108,3386,698,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L000804,KIT KITTREDGE: AN AMERICAN GIRL,2008,2000s,17657973,7,3948,6060,1,5,55,94,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000853,ROLE MODELS,2008,2000s,67294270,7,164117,5940,0,0,78,1156,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001458,THE BANK JOB,2008,2000s,30060660,7,129274,6660,0,0,35,342,176,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001635,THE FLYBOYS,2008,2000s,144680,7,2439,7080,21,0,22,6,75,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001658,IRON MAN,2008,2000s,318412101,8,476288,7560,15,43,155,22252,993,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L001676,LEATHERHEADS,2008,2000s,31373938,6,24771,6840,0,0,71,241,119,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001728,NIM'S ISLAND,2008,2000s,48006762,6,23780,5760,0,0,21,79,106,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001745,GET SMART,2008,2000s,130319208,7,140323,6600,2,6,93,1608,373,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001758,VANTAGE POINT,2008,2000s,72266306,7,111495,5400,2,2,50,618,410,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001762,THE X FILES: I WANT TO BELIEVE,2008,2000s,20982478,6,65144,6240,0,0,69,186,477,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
L001766,HANCOCK,2008,2000s,227946274,7,233225,5520,4,9,112,1303,577,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001770,PASSENGERS,2008,2000s,292437,6,22580,5580,0,0,15,89,121,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
L001783,AUSTRALIA,2008,2000s,49554002,7,86496,9900,10,27,88,49,435,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001790,CHAOS THEORY,2008,2000s,240476,7,24227,5220,0,0,22,45,56,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001809,21,2008,2000s,81159365,7,158895,7380,1,5,82,22,276,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001813,MADAGASCAR: ESCAPE 2 AFRICA,2008,2000s,180010950,7,96824,5340,3,8,108,439,114,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001820,THE STRANGERS,2008,2000s,52597610,6,74057,5160,2,7,27,396,658,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
L001828,JUMPER,2008,2000s,80172128,6,190441,5280,2,4,36,704,467,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L001830,STOP-LOSS,2008,2000s,10915744,7,15892,6720,2,3,74,355,98,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L001833,VICKY CRISTINA BARCELONA,2008,2000s,23216709,7,150056,5760,24,31,84,1397,336,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001835,THE CHRONICLES OF NARNIA: PRINCE CASPIAN,2008,2000s,141621490,7,111261,9000,2,18,43,282,433,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001839,BODY OF LIES,2008,2000s,39394666,7,138641,7680,0,0,59,432,245,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001845,FOOL'S GOLD,2008,2000s,70231041,6,45880,6720,0,0,56,149,130,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001852,OVER HER DEAD BODY,2008,2000s,7563670,5,18461,5700,0,0,62,45,49,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001853,MIRRORS,2008,2000s,30691439,6,69124,6600,0,0,17,414,218,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
L001856,MAMMA MIA!,2008,2000s,144130063,6,106732,6480,9,13,87,107,585,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
L001858,BE KIND REWIND,2008,2000s,11175164,6,71040,6120,0,0,53,314,232,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001861,DECEPTION,2008,2000s,4598506,6,27877,6420,0,0,16,115,97,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L001862,APPALOOSA,2008,2000s,20211394,7,43668,6900,2,0,89,170,189,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L001872,SEVEN POUNDS,2008,2000s,69951824,8,184079,7380,4,6,62,769,572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001875,DRILLBIT TAYLOR,2008,2000s,32862104,6,42842,6600,1,2,29,116,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001879,QUANTUM OF SOLACE,2008,2000s,168368427,7,241026,6360,4,22,120,3415,1198,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001882,STEP BROTHERS,2008,2000s,100468793,7,160611,5880,3,1,68,1232,261,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001887,THE DUCHESS,2008,2000s,13848978,7,45296,6600,5,17,56,451,131,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001892,BURN AFTER READING,2008,2000s,60355347,7,198124,5760,2,13,118,985,526,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001898,THE BOY IN THE STRIPED PYJAMAS,2008,2000s,9046156,8,89054,5640,2,5,14,157,354,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L001899,BAGHEAD,2008,2000s,140106,6,2939,5040,0,0,14,248,41,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L001900,GOMORRA,2008,2000s,1579146,7,32087,8220,23,22,45,262,119,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
